,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,phase,prompt,task,cause,result
227,15,1,"""",77871.0,survey-text,10,852457,26,61b38ae9363f15657027ed01,61ba272669aa6541177ea555,60121fca666552254559110d,61ba272669aa6541177ea555,"{""Explanation"":""there might be someone under the tree who caught the apple in their hand. Or the apple fell into a basket on ground.""}","""",test,"If an apple falls from a tree, then it hits the ground. But suppose an apple falls from a tree, and then it does not hit the ground.","generate, unconstrained","""",""""
228,15,1,"""",260440.0,survey-text,11,1112904,26,61b38ae9363f15657027ed01,61ba272669aa6541177ea555,60121fca666552254559110d,61ba272669aa6541177ea555,"{""Explanation"":""the light may have an internal system where it save energy and can turn on the light for a while without an external energy source.""}","""",test,"If a light is unplugged, then the light cannot turn on. But suppose a light is unplugged, and then the light can turn on.","generate, unconstrained","""",""""
229,15,1,"[{""page_index"":0,""viewing_time"":7454},{""page_index"":1,""viewing_time"":18928}]",26382.0,instructions,12,1139285,26,61b38ae9363f15657027ed01,61ba272669aa6541177ea555,60121fca666552254559110d,61ba272669aa6541177ea555,"""","""","""","""","""","""",""""
230,15,1,"""",6971.0,survey-multi-choice,13,1146259,26,61b38ae9363f15657027ed01,61ba272669aa6541177ea555,60121fca666552254559110d,61ba272669aa6541177ea555,"{""Q0"":""How frequently you think events occur in the real-world."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
231,15,1,"[{""page_index"":0,""viewing_time"":1562}]",1562.0,instructions,14,1147821,26,61b38ae9363f15657027ed01,61ba272669aa6541177ea555,60121fca666552254559110d,61ba272669aa6541177ea555,"""","""","""","""","""","""",""""
232,15,1,"""",24640.0,survey-likert,15,1172464,26,61b38ae9363f15657027ed01,61ba272669aa6541177ea555,60121fca666552254559110d,61ba272669aa6541177ea555,"{""freqX"":2,""freqY_givenX"":1}","[0,1]",test,"If someone drinks lots of coffee , then they have trouble sleeping. But suppose someone drinks lots of coffee, and then they have do not have trouble sleeping.","""",someone drinks lots of coffee,they have trouble sleeping
233,15,1,"""",17550.0,survey-likert,16,1190016,26,61b38ae9363f15657027ed01,61ba272669aa6541177ea555,60121fca666552254559110d,61ba272669aa6541177ea555,"{""freqX"":0,""freqY_givenX"":0}","[0,1]",test,"If someone walks through a metal detector with a metal watch, then alarms go off. But suppose someone walks through a metal detector with a metal watch, and then alarms do not go off.","""",someone walks through a metal detector with a metal watch,alarms go off.
234,15,1,"""",11245.0,survey-likert,17,1201263,26,61b38ae9363f15657027ed01,61ba272669aa6541177ea555,60121fca666552254559110d,61ba272669aa6541177ea555,"{""freqX"":1,""freqY_givenX"":0}","[0,1]",test,"If a car's gas pedal is pressed all the way down, then the car drives very quickly. But suppose a car's gas pedal is pressed all the way down, and then the car does not drive very quickly.","""",a car's gas pedal is pressed all the way down,it drives very quickly
235,15,1,"""",16766.0,survey-likert,18,1218030,26,61b38ae9363f15657027ed01,61ba272669aa6541177ea555,60121fca666552254559110d,61ba272669aa6541177ea555,"{""freqX"":3,""freqY_givenX"":2}","[0,1]",test,"If someone does 50 jumping jacks in a room with a tower of dominos, then the tower of dominos falls over. But suppose someone does 50 jumping jacks in a room with a tower of dominos, and then the tower of dominos does not fall over.","""",someone does 50 jumping jacks in a room with a tower of dominos,the tower of dominos falls over.
236,15,1,"""",11477.0,survey-likert,19,1229509,26,61b38ae9363f15657027ed01,61ba272669aa6541177ea555,60121fca666552254559110d,61ba272669aa6541177ea555,"{""freqX"":5,""freqY_givenX"":5}","[0,1]",test,"If a piano is dropped from a skyscraper, then the piano shatters. But suppose a piano is dropped from a skyscraper, and then the piano does not shatter.","""",a piano is dropped from a skyscraper,the piano shatters
237,15,1,"""",8688.0,survey-likert,20,1238199,26,61b38ae9363f15657027ed01,61ba272669aa6541177ea555,60121fca666552254559110d,61ba272669aa6541177ea555,"{""freqX"":2,""freqY_givenX"":2}","[0,1]",test,"If an apple falls from a tree, then it hits the ground. But suppose an apple falls from a tree, and then it does not hit the ground.","""",an apple falls from a tree,the apple hits the ground
238,15,1,"""",6021.0,survey-likert,21,1244223,26,61b38ae9363f15657027ed01,61ba272669aa6541177ea555,60121fca666552254559110d,61ba272669aa6541177ea555,"{""freqX"":0,""freqY_givenX"":0}","[0,1]",test,"If a light is unplugged, then the light cannot turn on. But suppose a light is unplugged, and then the light can turn on.","""",a light is unplugged,the light cannot turn on
239,15,1,"""",33699.0,survey-text,22,1277926,26,61b38ae9363f15657027ed01,61ba272669aa6541177ea555,60121fca666552254559110d,61ba272669aa6541177ea555,"{""Q0"":""10"",""Q1"":""6"",""Q2"":""9"",""Q3"":""1"",""Q4"":""}","""","""","""","""","""",""""
240,16,4,"[{""page_index"":0,""viewing_time"":40055},{""page_index"":1,""viewing_time"":15291},{""page_index"":2,""viewing_time"":33680},{""page_index"":3,""viewing_time"":20980}]",110006.0,instructions,0,110007,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"""","""","""","""","""","""",""""
241,16,4,"""",126600.0,survey-text,1,236614,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""Q0"":""I commit to do my best to try to write high-quality explanations. I recognize that if I do not try my best to generate an explanation for each situation, I may not be paid.""}","""","""","""","""","""",""""
242,16,4,"[{""page_index"":0,""viewing_time"":5292}]",5292.0,instructions,2,241908,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"""","""","""","""","""","""",""""
243,16,4,"""",25601.0,survey-multi-choice,3,267512,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""Q0"":""Explanations for events."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""","""",""""
244,16,4,"[{""page_index"":0,""viewing_time"":3951}]",3951.0,instructions,4,271464,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"""","""","""","""","""","""",""""
245,16,4,"""",94387.0,survey-text,5,365857,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""Explanation"":""a smoke detector is not functioning properly.""}","""",test,"If a fire in an apartment occurs, then the fire alarm goes off. But suppose a fire in an apartment occurs, and then the fire alarm do not goes off.","generate, unconstrained","""",""""
246,16,4,"""",104250.0,survey-text,6,470109,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""Explanation"":""the person does not have an allergy to poison ivy.""}","""",test,"If someone touches poison ivy, then they get a rash. But suppose touches poison ivy, and then they do not get a rash.","generate, unconstrained","""",""""
247,16,4,"""",168827.0,survey-text,7,638940,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""Explanation"":""the egg carton was dropped a very short distance.""}","""",test,"If an egg carton is dropped, then the eggs break. But suppose an egg carton is dropped, and then the eggs do not break.","generate, unconstrained","""",""""
248,16,4,"""",89124.0,survey-text,8,728067,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""Explanation"":""the pest species is not harmful to the farm's crops.""}","""",test,"If pest outbreaks occur on a farm, then crops in the farm die. But suppose pest outbreaks occur on a farm, and then crops in the farm do not die.","generate, unconstrained","""",""""
249,16,4,"""",117445.0,survey-text,9,845515,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""Explanation"":""the home's water supply valve has been turned off.""}","""",test,"If someone turns on a bathtub tap, then a bathtub fills with water. But suppose someone turns on a bathtub tap, and then the bathtub does not fill with water.","generate, unconstrained","""",""""
250,16,4,"""",37490.0,survey-text,10,883007,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""Explanation"":""the person was wearing knee pads.""}","""",test,"If someone falls on the sidewalk, then they scrape your knee. But suppose someone falls on the sidewalk, and then they do not scrape their knee.","generate, unconstrained","""",""""
251,16,4,"""",63141.0,survey-text,11,946151,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""Explanation"":""the thrown rocks were too small to break the glass.""}","""",test,"If rocks are thrown at a window, then the window breaks. But suppose rocks are thrown at a window, and then the window does not break.","generate, unconstrained","""",""""
252,16,4,"[{""page_index"":0,""viewing_time"":4271},{""page_index"":1,""viewing_time"":17786}]",22058.0,instructions,12,968208,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"""","""","""","""","""","""",""""
253,16,4,"""",19281.0,survey-multi-choice,13,987490,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""Q0"":""How frequently you think events occur in the real-world."",""Q1"":""By moving sliders.""}","[0,1]","""","""","""","""",""""
254,16,4,"[{""page_index"":0,""viewing_time"":5587},{""page_index"":1,""viewing_time"":22414}]",28001.0,instructions,14,1015492,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"""","""","""","""","""","""",""""
255,16,4,"""",11906.0,survey-multi-choice,15,1027401,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""Q0"":""How frequently you think events occur in the real-world."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
256,16,4,"[{""page_index"":0,""viewing_time"":3709}]",3709.0,instructions,16,1031110,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"""","""","""","""","""","""",""""
257,16,4,"""",110790.0,survey-likert,17,1141903,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""freqX"":3,""freqY_givenX"":1}","[0,1]",test,"If a fire in an apartment occurs, then the fire alarm goes off. But suppose a fire in an apartment occurs, and then the fire alarm do not goes off.","""",a fire in an apartment occurs,the fire alarm goes off
258,16,4,"""",96132.0,survey-likert,18,1238037,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""freqX"":2,""freqY_givenX"":2}","[0,1]",test,"If someone touches poison ivy, then they get a rash. But suppose touches poison ivy, and then they do not get a rash.","""","someone touches poison ivy,",they get a rash
259,16,4,"""",55348.0,survey-likert,19,1293387,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""freqX"":2,""freqY_givenX"":1}","[0,1]",test,"If an egg carton is dropped, then the eggs break. But suppose an egg carton is dropped, and then the eggs do not break.","""",an egg carton is dropped,the eggs break
260,16,4,"""",25948.0,survey-likert,20,1319337,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""freqX"":3,""freqY_givenX"":1}","[0,1]",test,"If pest outbreaks occur on a farm, then crops in the farm die. But suppose pest outbreaks occur on a farm, and then crops in the farm do not die.","""",pest outbreaks occur on a farm,crops on the farm die
261,16,4,"""",38128.0,survey-likert,21,1357467,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""freqX"":0,""freqY_givenX"":1}","[0,1]",test,"If someone turns on a bathtub tap, then a bathtub fills with water. But suppose someone turns on a bathtub tap, and then the bathtub does not fill with water.","""",someone turns on a bathtub tap,the bathtub fills with water
262,16,4,"""",67512.0,survey-likert,22,1424980,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""freqX"":2,""freqY_givenX"":4}","[0,1]",test,"If someone falls on the sidewalk, then they scrape your knee. But suppose someone falls on the sidewalk, and then they do not scrape their knee.","""",someone falls on the sidewalk,they scrape their knee
263,16,4,"""",28494.0,survey-likert,23,1453477,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""freqX"":2,""freqY_givenX"":3}","[0,1]",test,"If rocks are thrown at a window, then the window breaks. But suppose rocks are thrown at a window, and then the window does not break.","""",rocks are thrown at a window,the window breaks
264,16,4,"""",50143.0,survey-text,24,1503624,23,61b38ae9363f15657027ed01,61ba274168625d0d389fdfb1,5f2a12f5837dd81e5881b7cc,61ba274168625d0d389fdfb1,"{""Q0"":""10"",""Q1"":""2"",""Q2"":""8"",""Q3"":""3"",""Q4"":""}","""","""","""","""","""",""""
265,13,2,"[{""page_index"":0,""viewing_time"":2046.2000007629395},{""page_index"":1,""viewing_time"":9233.099998474121},{""page_index"":2,""viewing_time"":6460.900001525879},{""page_index"":3,""viewing_time"":11499.400001525879}]",29242.40000152588,instructions,0,29269,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"""","""","""","""","""","""",""""
266,13,2,"""",46406.09999847412,survey-text,1,75710,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""Q0"":""I commit to do my best to try to write high-quality explanations. I recognize that if I do no try my best to generate and explanation for each situation, I may not be paid.""}","""","""","""","""","""",""""
267,13,2,"[{""page_index"":0,""viewing_time"":1902.7999992370605}]",1904.099998474121,instructions,2,77617,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"""","""","""","""","""","""",""""
268,13,2,"""",14121.899997711182,survey-multi-choice,3,91754,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""Q0"":""Explanations for events."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""","""",""""
269,13,2,"[{""page_index"":0,""viewing_time"":1775.2999992370605}]",1776.1999969482422,instructions,4,93535,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"""","""","""","""","""","""",""""
270,13,2,"""",63763.70000076294,survey-text,5,157317,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""Explanation"":""The snowman only appears to be made out of snow. Instead, the snowman is plastic and plastic does not melt at typical weather temperatures.""}","""",test,"If the weather gets hotter around a snowman in a backyard, then the snowman melts. But suppose the weather gets hotter around a snowman in a backyard, and then the snowman does not melt.","generate, unconstrained","""",""""
271,13,2,"""",25971.5,survey-text,6,183301,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""Explanation"":""The grass in question is shielded from the rain by a plastic canopy.""}","""",test,"If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet.","generate, unconstrained","""",""""
272,13,2,"""",28381.70000076294,survey-text,7,211698,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""Explanation"":""If the cat is dead, then pulling its tails will not yield a response.""}","""",test,"If a cat's tail is pulled, then the cat yowls. But suppose a cat's tail is pulled, and then the cat does not yowl.","generate, unconstrained","""",""""
273,13,2,"""",46298.10000228882,survey-text,8,258007,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""Explanation"":""The bolt does not engage the door frame and therefore does not stop one from opening the door.""}","""",test,"If a door is locked with a bolt, then it cannot be opened. But suppose a door is locked with a bolt, and then it is opened.","generate, unconstrained","""",""""
274,13,2,"""",29754.69999694824,survey-text,9,287777,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""Explanation"":""The plants could be among a desert variety that can withstand long periods of draught.""}","""",test,"If plants are not watered, then they die. But suppose plants are not watered, and then they do not die.","generate, unconstrained","""",""""
275,13,2,"""",24213.90000152588,survey-text,10,312000,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""Explanation"":""The shelves may be screwed into the wall and therefore they do not fall down.""}","""",test,"If a severe earthquake occurs near an office building, then the shelves in the office fall down. But suppose a severe earthquake occurs near an office building, and then the shelves in the office do not fall down.","generate, unconstrained","""",""""
276,13,2,"""",41243.5,survey-text,11,353258,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""Explanation"":""The confetti cannon may have misfired and therefore the powder was not ignited to create a sound.""}","""",test,"If a confetti cannon is fired, then it produces a loud noise. But suppose a confetti cannon is fired, and then it does not produce a loud noise.","generate, unconstrained","""",""""
277,13,2,"[{""page_index"":0,""viewing_time"":2254.7000007629395},{""page_index"":1,""viewing_time"":10380.900001525879}]",12636.90000152588,instructions,12,365899,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"""","""","""","""","""","""",""""
278,13,2,"""",8393.20000076294,survey-multi-choice,13,374303,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""Q0"":""How frequently you think events occur in the real-world."",""Q1"":""By moving sliders.""}","[0,1]","""","""","""","""",""""
279,13,2,"[{""page_index"":0,""viewing_time"":1274.599998474121},{""page_index"":1,""viewing_time"":5169}]",6444.799999237061,instructions,14,380751,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"""","""","""","""","""","""",""""
280,13,2,"""",3846.799999237061,survey-multi-choice,15,384611,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""Q0"":""How frequently you think events occur in the real-world."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
281,13,2,"[{""page_index"":0,""viewing_time"":925.0999984741211}]",926.2999992370604,instructions,16,385539,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"""","""","""","""","""","""",""""
282,13,2,"""",25497.29999923706,survey-likert,17,411046,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""freqX"":2,""freqY_givenX"":1}","[0,1]",test,"If the weather gets hotter around a snowman in a backyard, then the snowman melts. But suppose the weather gets hotter around a snowman in a backyard, and then the snowman does not melt.","""",the weather gets hotter around a snowman in a backyard,the snowman melts
283,13,2,"""",15352.399997711182,survey-likert,18,426415,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""freqX"":1,""freqY_givenX"":1}","[0,1]",test,"If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet.","""",it rains over grass,the grass gets wet
284,13,2,"""",13799.40000152588,survey-likert,19,440225,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""freqX"":2,""freqY_givenX"":1}","[0,1]",test,"If a cat's tail is pulled, then the cat yowls. But suppose a cat's tail is pulled, and then the cat does not yowl.","""",a cat's tail is pulled,the cat yowls
285,13,2,"""",20047.5,survey-likert,20,460290,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""freqX"":1,""freqY_givenX"":1}","[0,1]",test,"If a door is locked with a bolt, then it cannot be opened. But suppose a door is locked with a bolt, and then it is opened.","""",a door is locked with a bolt,the door cannot be opened
286,13,2,"""",20275.59999847412,survey-likert,21,480576,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""freqX"":0,""freqY_givenX"":2}","[0,1]",test,"If plants are not watered, then they die. But suppose plants are not watered, and then they do not die.","""",plants are not watered,they die
287,13,2,"""",15467.20000076294,survey-likert,22,496060,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""freqX"":3,""freqY_givenX"":2}","[0,1]",test,"If a severe earthquake occurs near an office building, then the shelves in the office fall down. But suppose a severe earthquake occurs near an office building, and then the shelves in the office do not fall down.","""",a severe earthquake occurs near an office building,the shelves in the office fall down
288,13,2,"""",8728.399997711182,survey-likert,23,504800,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""freqX"":3,""freqY_givenX"":1}","[0,1]",test,"If a confetti cannon is fired, then it produces a loud noise. But suppose a confetti cannon is fired, and then it does not produce a loud noise.","""",a confetti cannon is fired,it produces a loud noise
289,13,2,"""",21229.30000305176,survey-text,24,526056,38,61b38ae9363f15657027ed01,61ba1ecaadad75a6c51da14f,614e2b2bd900d5f91096ac12,61ba1ecaadad75a6c51da14f,"{""Q0"":""9"",""Q1"":""3"",""Q2"":""9"",""Q3"":""8"",""Q4"":""I have no additional comments.""}","""","""","""","""","""",""""
290,18,3,"[{""page_index"":0,""viewing_time"":6751.4000000059605},{""page_index"":1,""viewing_time"":7505.5999999940395},{""page_index"":2,""viewing_time"":18908.10000000149},{""page_index"":3,""viewing_time"":13678.39999999851}]",46844.70000000298,instructions,0,46856,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"""","""","""","""","""","""",""""
291,18,3,"""",56752.60000000149,survey-text,1,103622,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"{""Q0"":""I commit to do my best to try to write high-quality explantions. I recognize that if I do not try my best to generate an explanation for each situation, I may not be paid.""}","""","""","""","""","""",""""
292,18,3,"[{""page_index"":0,""viewing_time"":2325.2000000029802}]",2325.70000000298,instructions,2,105949,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"""","""","""","""","""","""",""""
293,18,3,"""",11951.89999999851,survey-multi-choice,3,117906,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"{""Q0"":""Explanations for events."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""","""",""""
294,18,3,"[{""page_index"":0,""viewing_time"":1647}]",1647.5999999940395,instructions,4,119556,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"""","""","""","""","""","""",""""
295,18,3,"""",46970.59999999404,survey-text,5,166533,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"{""Explanation"":""The drumstick wasn't hit hard enough""}","""",test,"If a cymbal is hit with a drum stick, then it clangs. But suppose a cymbal is hit with a drum stick, and then it does not clang.","generate, unconstrained","""",""""
296,18,3,"""",32374.10000000149,survey-text,6,198911,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"{""Explanation"":""They held their breath after breathing in smoke""}","""",test,"If a person breathes in wildfire smoke, then they cough. But suppose a person breathes in wildfire smoke, and then they do not cough.","generate, unconstrained","""",""""
297,18,3,"""",14772.39999999851,survey-text,7,213690,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"{""Explanation"":""The freezer was not cold enough""}","""",test,"If water is put in the freezer, then it turns into ice. But suppose water is put in the freezer, and then it does not turn into ice.","generate, unconstrained","""",""""
298,18,3,"""",36107.10000000149,survey-text,8,249801,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"{""Explanation"":""The meteor wasn't hard enough to create a crater""}","""",test,"If a meteor hits the ground, then a crater is made. But suppose a meteor hits the ground, and then a crater is not made.","generate, unconstrained","""",""""
299,18,3,"""",30220.79999999702,survey-text,9,280028,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"{""Explanation"":""They protected their wrist last minute""}","""",test,"If someone falls from a high height onto their outstretched arm, then they will break their wrist. But suppose someone falls from a high height onto their outstretched arm, and then they do not break their wrist.","generate, unconstrained","""",""""
300,18,3,"""",26820.39999999851,survey-text,10,306852,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"{""Explanation"":""The zookeeper forgot to lock the gates""}","""",test,"If the the gates in a zoo are closed, then the zoo animals do not escape. But suppose the gates in a zoo are closed, and then the animals do escape.","generate, unconstrained","""",""""
301,18,3,"""",17395.39999999851,survey-text,11,324253,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"{""Explanation"":""The stain was cleaned up""}","""",test,"If a blue slushie is spilled on a carpet, then the carpet is stained blue. But suppose a blue slushie is spilled on a carpet, and then the carpet is not stained blue.","generate, unconstrained","""",""""
302,18,3,"[{""page_index"":0,""viewing_time"":1981.8999999985099},{""page_index"":1,""viewing_time"":9708.89999999851}]",11691.5,instructions,12,335945,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"""","""","""","""","""","""",""""
303,18,3,"""",5492.0,survey-multi-choice,13,341442,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"{""Q0"":""How frequently you think events occur in the real-world."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
304,18,3,"[{""page_index"":0,""viewing_time"":1357.4000000059605}]",1358.0,instructions,14,342801,11,61b38ae9363f15657027ed01,61ba2747b65311351e63c346,5d1c39079d6c1700015ca55d,61ba2747b65311351e63c346,"""","""","""","""","""","""",""""
